TableName,ID,EN_UK,EN_UK_Shorten,TH_TH,JP_JP,Comment
,5528,Flight of Vitality,,,,
,5529,Flight of Focus,,,,
,5530,Flight of Guarding,,,,
,5531,Cascade Wings Movement Boost,,,,
,5532,DNU,,,,
,5533,Grovehawk Movement Boost,,,,
,5534,Cascade Wings Health Regen,,,,
,5535,Cascade Wings Energy Regen,,,,
,5536,Grovehawk Camouflage Boost,,,,
,5537,Grovehawk Armour Boost,,,,
,5538,Cascade Wings Armour Boost,,,,
,5539,Cloak of the Falcon,,,,
,5540,Cloak of the Eagle,,,,
,5541,Cloak of the Raven,,,,
,5542,Cloak of the Hawk,,,,
,5543,Wayfarer Aura,,,,
,5544,Pathfinder Aura,,,,
,5545,Trailblazer Aura,,,,
,5546,Grovehawk Energy Regen,,,,
,5547,Grovehawk Health Regen,,,,
,5548,Cascade Wings Camouflage Boost,,,,
,5549,Soar,,,,
,5550,Steely Scales,,,,
,5551,Impenetrable,,,,
,5552,Searing Rend,,,,
,5553,Burning Ember,,,,
,5554,Minor Reinforcement,,,,
,5555,Lesser Reinforcement,,,,
,5556,Mystic Reinforcement,,,,
,5557,Greater Reinforcement,,,,
,5558,Grand Reinforcement,,,,
,5559,Mighty Reinforcement,,,,
,5560,Majestic Reinforcement,,,,
,5561,Royal Reinforcement,,,,
,5562,Imperial Reinforcement,,,,
,5563,Godly Reinforcement,,,,
,5564,Minor Energisation,,,,
,5565,Lesser Energisation,,,,
,5566,Mystic Energisation,,,,
,5567,Greater Energisation,,,,
,5568,Grand Energisation,,,,
,5569,Mighty Energisation,,,,
,5570,Majestic Energisation,,,,
,5571,Royal Energisation,,,,
,5572,Imperial Energisation,,,,
,5573,Godly Energisation,,,,
,5574,Minor Reinforcement,,,,
,5575,Lesser Reinforcement,,,,
,5576,Mystic Reinforcement,,,,
,5577,Greater Reinforcement,,,,
,5578,Grand Reinforcement,,,,
,5579,Mighty Reinforcement,,,,
,5580,Majestic Reinforcement,,,,
,5581,Royal Reinforcement,,,,
,5582,Imperial Reinforcement,,,,
,5583,Godly Reinforcement,,,,
,5584,Lesser Crystal Defence,,,,
,5585,Pure Crystal Defence,,,,
,5586,Healing Balm,,,,
,5587,Overwrite Test,,,,
,5588,Hungry (Dog),,,,
,5589,Well Fed (Dog),,,,
,5590,Stalkers Strike,,,,
,5591,Hunters Protection,,,,
,5592,Trackers Farsight,,,,
,5593,Trackers Farsight,,,,
,5594,Trackers Farsight,,,,
,5595,Poachers Defence,,,,
,5596,Poachers Defence,,,,
,5597,Poachers Defence,,,,
,5598,Breath of Life,,,,
,5599,Well Fed,,,,
,5600,Well Fed,,,,
,5601,Hungry (Rabbit),,,,
,5602,Well Fed (Rabbit),,,,
,5603,Hunters Defence,,,,
,5604,Hunters Armour,,,,
,5605,Hunters Attack,,,,
,5606,Hunters Haste,,,,
,5607,Hunters Speed,,,,
,5608,Hunters Experience,,,,
,5609,Dog Skill,,,,
,5610,Dog Skill 2,,,,
,5611,Rabbit Skill,,,,
,5612,Rabbit Skill 2,,,,
,5613,Warthog Movement Boost,,,,
,5614,Warthog Camouflage Boost,,,,
,5615,Warthog Energy Regen,,,,
,5616,Warthog Health Regen,,,,
,5617,Razorback Cape Movement Boost,,,,
,5618,Razorback Cape Camouflage Boost,,,,
,5619,Razorback Cape Energy Regen,,,,
,5620,Razorback Cape Health Regen,,,,
,5621,Boar Movement Boost,,,,
,5622,Boar Energy Regen,,,,
,5623,Boar Health Regen,,,,
,5624,Feral Fury,,,,
,5625,Canine Bite,,,,
,5626,Natural Focus,,,,
,5627,Creeping Death,,,,
,5628,Otherworldly Protection,,,,
,5629,Astral Projection,,,,
,5630,Minor Potion of Fortitude,,,,
,5631,Lesser Potion of Fortitude,,,,
,5632,Greater Potion of Fortitude,,,,
,5633,Minor Potion of Frenzy,,,,
,5634,Lesser Potion of Frenzy,,,,
,5635,Greater Potion of Frenzy,,,,
,5636,Minor Potion of Fury,,,,
,5637,Lesser Potion of Fury,,,,
,5638,Greater Potion of Fury,,,,
,5639,Minor Potion of Ferocity,,,,
,5640,Lesser Potion of Ferocity,,,,
,5641,Greater Potion of Ferocity,,,,
,5642,Minor Potion of Focus,,,,
,5643,Lesser Potion of Focus,,,,
,5644,Greater Potion of Focus,,,,
,5645,Poisoned Talons,,,,
,5647,New Fed Dog,,,,
,5648,Serpent Sting,,,,
,5649,Antivenom,,,,
,5650,Razor Arrow,,,,
,5651,Charged Defence,,,,
,5652,Blurred Blades,,,,
,5653,Poisoned Vines,,,,
,5654,Elemental Defence,,,,
,5655,Cloak of Protection,,,,
,5656,Slash,,,,
,5657,Affliction,,,,
,5658,Encumbrance,,,,
,5659,Infused,,,,
,5660,Spiritual Fury,,,,
,5661,Venomstrike,,,,
,5662,Razorclaws Downfall,,,,
,5663,Eviscerate,,,,
,5664,Spiritual Shield,,,,
,5665,Impervious,,,,
,5666,Iron Defence,,,,
,5667,Soul Drain,,,,
,5668,Iron Barrier,,,,
,5669,Char,,,,
,5670,Penetrating Cold,,,,
,5671,Enhanced Reflexes,,,,
,5672,Glacial Defence Potion,,,,
,5673,Foxglove Balm,,,,
,5674,Herring Pie,,,,
,5675,Whiting Soup,,,,
,5676,Flounder Fillet,,,,
,5677,Smoked Mackerel,,,,
,5678,Rudd Pie,,,,
,5679,Barbel Soup,,,,
,5680,Fried Carp,,,,
,5681,Salted Pike,,,,
,5682,Bream Quiche,,,,
,5683,Trout Soup,,,,
,5684,Catfish Steak,,,,
,5685,Smoked Salmon,,,,
,5686,Cavefish Pie,,,,
,5687,Cullen Skink,,,,
,5688,Plaice Fillet,,,,
,5689,Smoked Eel,,,,
,5690,Morthar Ray Pie,,,,
,5691,Morthar Shark Soup,,,,
,5692,Sturgeon Fillet,,,,
,5693,Smoked Ray,,,,
,5694,Eel Pie,,,,
,5695,Dogfish Soup,,,,
,5696,Gulper Eel Fillet,,,,
,5697,Salted Angler,,,,
,5698,Manta Ray Pie,,,,
,5699,Bull Shark Soup,,,,
,5700,Monkfish Fillet,,,,
,5701,Jellied Eel,,,,
,5702,Spinning Inferno,,,,
,5703,Fury Swipe,,,,
,5704,Mephetic Drain,,,,
,5705,Unicorn Movement Boost,,,,
,5706,Unicorn Camouflage Boost,,,,
,5707,Unicorn Energy Regen,,,,
,5708,Unicorn Health Regen,,,,
,5709,Feral Protection,,,,
,5710,Pet Wisp Skill,,,,
,5711,Well Fed (Bear),,,,
,5712,Well Fed (Spirit),,,,
,5713,Hungry (Bear),,,,
,5714,Hungry (Spirit),,,,
,5715,Rake,,,,
,5716,Hungry (Wolf),,,,
,5717,Well Fed (Wolf),,,,
,5718,Concentration Regen,,,,
,5719,Shoreline Broth,,,,
,5720,Riverbank Broth,,,,
,5721,Lakeside Broth,,,,
,5722,Darkwater Broth,,,,
,5723,Otherworldly Broth,,,,
,5724,Deepsea Broth,,,,
,5725,Magic Barrier,,,,
,5726,Troubled Water,,,,
,5727,Dive,,,,
,5728,Troubled Water OVERWRITE,,,,
,5729,Stillness,,,,
,5730,Chum,,,,
,5731,Hungry (Spider),,,,
,5732,Well Fed (Spider),,,,
,5733,Hungry (Boar),,,,
,5734,Well Fed (Boar),,,,
,5735,War Wolf Movement Boost,,,,
,5736,War Bear Movement Boost,,,,
,5737,Fishing Prowess,,,,
,5738,Call Mount,,,,
,5739,Resilience,,,,
,5760,Barding Health Boost,,,,
,5761,Friendly Buff 1,,,,
,5762,Enemy Debuff 2,,,,
,5763,Aura Self Friendly,,,,
,5764,Aura Self Hostile,,,,
,5765,Aura Target Friendly,,,,
,5766,Aura Target Hostile,,,,
,5767,Raging Currents,,,,
,5768,Blessing of Nodens,,,,
,5769,Raging Currents Call-Out,,,,
,5770,Burnt Rabbit Pie,,,,
,5771,Burnt Roast Beef,,,,
,5772,Burnt Venison Stew,,,,
,5773,Burnt Black Pudding,,,,
,5774,Burnt Boar Roast,,,,
,5775,Burnt Rare Fruit Salad,,,,
,5776,Burnt Warbeast Omlette,,,,
,5777,Burnt Wyvern Egg Souffle,,,,
,5778,Burnt Lamb Casserole,,,,
,5779,Burnt Cheese Rarebit,,,,
,5780,Burnt Cream of Pea Soup,,,,
,5781,Burnt Cream of Carrot Soup,,,,
,5782,Burnt Spinach Pancake,,,,
,5783,Burnt Granola,,,,
,5784,Burnt Sweet Roll,,,,
,5785,Burnt Bara Brith,,,,
,5786,Burnt Herring Pie,,,,
,5787,Burnt Whiting Soup,,,,
,5788,Burnt Flounder Fillet,,,,
,5789,Burnt Smoked Mackerel,,,,
,5790,Burnt Rudd Pie,,,,
,5791,Burnt Barbel Soup,,,,
,5792,Burnt Fried Carp,,,,
,5793,Burnt Salted Pike,,,,
,5794,Burnt Bream Quiche,,,,
,5795,Burnt Trout Soup,,,,
,5796,Burnt Catfish Steak,,,,
,5797,Burnt Smoked Salmon,,,,
,5798,Burnt Cave Fish Pie,,,,
,5799,Burnt Cullen Skink,,,,
,5800,Burnt Plaice Fillet,,,,
,5801,Burnt Smoked Eel,,,,
,5802,Burnt Morthar Ray Pie,,,,
,5803,Burnt Morthar Shark Soup,,,,
,5804,Burnt Sturgeon Fillet,,,,
,5805,Burnt Smoked Ray,,,,
,5806,Burnt Eel Pie,,,,
,5807,Burnt Dogfish Soup,,,,
,5808,Burnt Gulper Eel Fillet,,,,
,5809,Burnt Salted Angler,,,,
,5810,Burnt Manta Ray Pie,,,,
,5811,Burnt Bull Shark Soup,,,,
,5812,Burnt Monkfish Fillet,,,,
,5813,Burnt Jellied Eel,,,,
,5814,Burnt Truffled Quail Eggs,,,,
,5815,Burnt Caviar,,,,
,5816,Burnt Filet Mignon,,,,
,5817,Burnt Goose Liver Pate,,,,
,5818,Burnt Pavlova,,,,
,5819,Burnt Lemon Meringue Pie,,,,
,5820,Fresh Rabbit Pie,,,,
,5821,Fresh Roast Beef,,,,
,5822,Fresh Venison Stew,,,,
,5823,Fresh Black Pudding,,,,
,5824,Fresh Boar Roast,,,,
,5825,Fresh Rare Fruit Salad,,,,
,5826,Fresh Warbeast Omlette,,,,
,5827,Fresh Wyvern Egg Souffle,,,,
,5828,Fresh Lamb Casserole,,,,
,5829,Fresh Cheese Rarebit,,,,
,5830,Fresh Cream of Pea Soup,,,,
,5831,Fresh Cream of Carrot Soup,,,,
,5832,Fresh Spinach Pancake,,,,
,5833,Fresh Granola,,,,
,5834,Fresh Sweet Roll,,,,
,5835,Fresh Bara Brith,,,,
,5836,Fresh Herring Pie,,,,
,5837,Fresh Whiting Soup,,,,
,5838,Fresh Flounder Fillet,,,,
,5839,Fresh Smoked Mackerel,,,,
,5840,Fresh Rudd Pie,,,,
,5841,Fresh Barbel Soup,,,,
,5842,Fresh Fried Carp,,,,
,5843,Fresh Salted Pike,,,,
,5844,Fresh Bream Quiche,,,,
,5845,Fresh Trout Soup,,,,
,5846,Fresh Catfish Steak,,,,
,5847,Fresh Smoked Salmon,,,,
,5848,Fresh Cave Fish Pie,,,,
,5849,Fresh Cullen Skink,,,,
,5850,Fresh Plaice Fillet,,,,
,5851,Fresh Smoked Eel,,,,
,5852,Fresh Morthar Ray Pie,,,,
,5853,Fresh Morthar Shark Soup,,,,
,5854,Fresh Sturgeon Fillet,,,,
,5855,Fresh Smoked Ray,,,,
,5856,Fresh Eel Pie,,,,
,5857,Fresh Dogfish Soup,,,,
,5858,Fresh Gulper Eel Fillet,,,,
,5859,Fresh Salted Angler,,,,
,5860,Fresh Manta Ray Pie,,,,
,5861,Fresh Bull Shark Soup,,,,
,5862,Fresh Monkfish Fillet,,,,
,5863,Fresh Jellied Eel,,,,
,5864,Fresh Truffled Quail Eggs,,,,
,5865,Fresh Caviar,,,,
,5866,Fresh Filet Mignon,,,,
,5867,Fresh Goose Liver Pate,,,,
,5868,Fresh Pavlova,,,,
,5869,Fresh Lemon Meringue Pie,,,,
,5870,Exquisite Rabbit Pie,,,,
,5871,Exquisite Roast Beef,,,,
,5872,Exquisite Venison Stew,,,,
,5873,Exquisite Black Pudding,,,,
,5874,Exquisite Boar Roast,,,,
,5875,Exquisite Rare Fruit Salad,,,,
,5876,Exquisite Warbeast Omlette,,,,
,5877,Exquisite Wyvern Egg Souffle,,,,
,5878,Exquisite Lamb Casserole,,,,
,5879,Exquisite Cheese Rarebit,,,,
,5880,Exquisite Cream of Pea Soup,,,,
,5881,Exquisite Cream of Carrot Soup,,,,
,5882,Exquisite Spinach Pancake,,,,
,5883,Exquisite Granola,,,,
,5884,Exquisite Sweet Roll,,,,
,5885,Exquisite Bara Brith,,,,
,5886,Exquisite Herring Pie,,,,
,5887,Exquisite Whiting Soup,,,,
,5888,Exquisite Flounder Fillet,,,,
,5889,Exquisite Smoked Mackerel,,,,
,5890,Exquisite Rudd Pie,,,,
,5891,Exquisite Barbel Soup,,,,
,5892,Exquisite Fried Carp,,,,
,5893,Exquisite Salted Pike,,,,
,5894,Exquisite Bream Quiche,,,,
,5895,Exquisite Trout Soup,,,,
,5896,Exquisite Catfish Steak,,,,
,5897,Exquisite Smoked Salmon,,,,
,5898,Exquisite Cave Fish Pie,,,,
,5899,Exquisite Cullen Skink,,,,
,5900,Exquisite Plaice Fillet,,,,
,5901,Exquisite Smoked Eel,,,,
,5902,Exquisite Morthar Ray Pie,,,,
,5903,Exquisite Morthar Shark Soup,,,,
,5904,Exquisite Sturgeon Fillet,,,,
,5905,Exquisite Smoked Ray,,,,
,5906,Exquisite Eel Pie,,,,
,5907,Exquisite Dogfish Soup,,,,
,5908,Exquisite Gulper Eel Fillet,,,,
,5909,Exquisite Salted Angler,,,,
,5910,Exquisite Manta Ray Pie,,,,
,5911,Exquisite Bull Shark Soup,,,,
,5912,Exquisite Monkfish Fillet,,,,
,5913,Exquisite Jellied Eel,,,,
,5914,Exquisite Truffled Quail Eggs,,,,
,5915,Exquisite Caviar,,,,
,5916,Exquisite Filet Mignon,,,,
,5917,Exquisite Goose Liver Pate,,,,
,5918,Exquisite Pavlova,,,,
,5919,Exquisite Lemon Meringue Pie,,,,
,5920,Perfected Rabbit Pie,,,,
,5921,Perfected Roast Beef,,,,
,5922,Perfected Venison Stew,,,,
,5923,Perfected Black Pudding,,,,
,5924,Perfected Boar Roast,,,,
,5925,Perfected Rare Fruit Salad,,,,
,5926,Perfected Warbeast Omlette,,,,
,5927,Perfected Wyvern Egg Souffle,,,,
,5928,Perfected Lamb Casserole,,,,
,5929,Perfected Cheese Rarebit,,,,
,5930,Perfected Cream of Pea Soup,,,,
,5931,Perfected Cream of Carrot Soup,,,,
,5932,Perfected Spinach Pancake,,,,
,5933,Perfected Granola,,,,
,5934,Perfected Sweet Roll,,,,
,5935,Perfected Bara Brith,,,,
,5936,Perfected Herring Pie,,,,
,5937,Perfected Whiting Soup,,,,
,5938,Perfected Flounder Fillet,,,,
,5939,Perfected Smoked Mackerel,,,,
,5940,Perfected Rudd Pie,,,,
,5941,Perfected Barbel Soup,,,,
,5942,Perfected Fried Carp,,,,
,5943,Perfected Salted Pike,,,,
,5944,Perfected Bream Quiche,,,,
,5945,Perfected Trout Soup,,,,
,5946,Perfected Catfish Steak,,,,
,5947,Perfected Smoked Salmon,,,,
,5948,Perfected Cave Fish Pie,,,,
,5949,Perfected Cullen Skink,,,,
,5950,Perfected Plaice Fillet,,,,
,5951,Perfected Smoked Eel,,,,
,5952,Perfected Morthar Ray Pie,,,,
,5953,Perfected Morthar Shark Soup,,,,
,5954,Perfected Sturgeon Fillet,,,,
,5955,Perfected Smoked Ray,,,,
,5956,Perfected Eel Pie,,,,
,5957,Perfected Dogfish Soup,,,,
,5958,Perfected Gulper Eel Fillet,,,,
,5959,Perfected Salted Angler,,,,
,5960,Perfected Manta Ray Pie,,,,
,5961,Perfected Bull Shark Soup,,,,
,5962,Perfected Monkfish Fillet,,,,
,5963,Perfected Jellied Eel,,,,
,5964,Perfected Truffled Quail Eggs,,,,
,5965,Perfected Caviar,,,,
,5966,Perfected Filet Mignon,,,,
,5967,Perfected Goose Liver Pate,,,,
,5968,Perfected Pavlova,,,,
,5969,Perfected Lemon Meringue Pie,,,,
,5970,Fowl Fortune,,,,
,5971,Health Regen Boost Companion,,,,
,5972,Energy Regen Boost Companion,,,,
,5973,Draconic Roar,,,,
,5974,Hungry (Chicken),,,,
,5975,Well Fed (Chicken),,,,
,5976,Hungry (Hatchling),,,,
,5977,Well Fed (Hatchling),,,,
,5978,War Horse Movement Boost,,,,
,5979,Cavernous Broth,,,,
,5980,Caustic Acid,,,,
,5981,Blistering Heat,,,,
,5982,Deep Freeze,,,,
,5983,Arcane Shards,,,,
,5984,Deadly Corruption,,,,
,5985,Potion of Purification,,,,
,5986,Poisoned Scourge,,,,
,5987,Regrowth,,,,
,5988,Tainted Blast,,,,
,5989,Chaotic Barbs,,,,
,5990,Corrupted Carapace,,,,
,5991,Lacerating Roots,,,,
,5992,Paralysing Roots,,,,
,5993,Natures Fury,,,,
,5994,Heat Shield,,,,
,5995,Ice Shield,,,,
,5996,Festering Wounds,,,,
,5997,Blood Sacrifice,,,,
,5998,Solar Barrier,,,,
,5999,Hungry (Eagle),,,,
,6000,Well Fed (Eagle),,,,
,6001,War Elk Movement Boost,,,,
,6002,Lightning Discharge,,,,
,6003,Crushing Talons,,,,
,6004,Fresh Mince Pie,,,,
,6005,Exquisite Mince Pie,,,,
,6006,Perfected Mince Pie,,,,
,6007,Fresh Gingerbread Man,,,,
,6008,Exquisite Gingerbread Man,,,,
,6009,Perfected Gingerbread Man,,,,
,6010,MacLir Clan Knowledge,,,,
,6011,Avarice of Mordris,,,,
,6012,Culinarians Gift,,,,
,6013,Blood Frenzy,,,,
,6014,Impaled,,,,
,6015,Aerial Stomp,,,,
,6016,Shroud of Decay,,,,
,6017,Shroud of Decay Infliction,,,,
,6018,Lichborne Presence Aura,,,,
,6019,Storm of the Tormented Soul,,,,
,6020,Grace of the Gods Aura,,,,
,6021,Enfeebling Curse Aura,,,,
,6022,Reavers Resilience,,,,
,6023,Lichborne Presence,,,,
,6024,Storm of the Tormented Soul,,,,
,6025,Grace of the Gods,,,,
,6026,Enfeebling Curse,,,,
,6027,Reavers Resilience Effect,,,,
,6028,Conflagration,,,,
,6029,Searing Corruption,,,,
,6030,Frozen Barrier,,,,
,6031,Deathly Chill,,,,
,6032,Putrid Corruption,,,,
,6033,Numbing Corruption,,,,
,6034,Flaming Corruption,,,,
,6035,Malignant Corruption,,,,
,6036,Reavers Oppression Aura,,,,
,6037,Reavers Oppression,,,,
,6038,Acuity of the Lich,,,,
,6039,Ritual of Sacrifice,,,,
,6040,Binding Sands Aura,,,,
,6041,Binding Sands,,,,
,6042,Sacrificial Rites,,,,
,6043,Tainted Strike,,,,
,6044,Ritual Preparation,,,,
,6045,Soul Harvest,,,,
,6046,Soul Harvest,,,,
,6047,Crushing Void Aura,,,,
,6048,Crushing Void,,,,
,6049,Chaotic Barbs Aura,,,,
,6050,Lacerating Roots Aura,,,,
,6051,Natures Fury Aura,,,,
,6052,Condemning Cleave,,,,
,6053,Crushing Onslaught,,,,
,6054,Debilitating Corruption,,,,
,6055,Debilitation,,,,
,6056,Venomous Thorns,,,,
,6057,Venomous Thorns,,,,
,6058,Venomous Thorns,,,,
,6059,Venomous Thorns,,,,
,6060,Venomous Thorns,,,,
,6061,Venomous Thorns,,,,
,6062,Minor Electric Surge,,,,
,6063,Minor Electric Surge,,,,
,6064,Major Electric Surge,,,,
,6065,Major Electric Surge,,,,
,6066,Unbridled Electric Surge,,,,
,6067,Unbridled Electric Surge,,,,
,6068,Electrification,,,,
,6069,Electrification,,,,
,6070,Minor Glacial Surge,,,,
,6071,Minor Glacial Surge,,,,
,6072,Major Glacial Surge,,,,
,6073,Major Glacial Surge,,,,
,6074,Unbridled Glacial Surge,,,,
,6075,Unbridled Glacial Surge,,,,
,6076,Absolute Zero,,,,
,6077,Absolute Zero,,,,
,6078,Minor Heat Surge,,,,
,6079,Minor Heat Surge,,,,
,6080,Major Heat Surge,,,,
,6081,Major Heat Surge,,,,
,6082,Unbridled Heat Surge,,,,
,6083,Unbridled Heat Surge,,,,
,6084,Infernal Blaze,,,,
,6085,Infernal Blaze,,,,
,6086,Minor Toxic Surge,,,,
,6087,Minor Toxic Surge,,,,
,6088,Major Toxic Surge,,,,
,6089,Major Toxic Surge,,,,
,6090,Unbridled Toxic Surge,,,,
,6091,Unbridled Toxic Surge,,,,
,6092,Secreted Venom,,,,
,6093,Secreted Venom,,,,
,6094,Minor Rejuvenation,,,,
,6095,Minor Rejuvenation,,,,
,6096,Major Rejuvenation,,,,
,6097,Major Rejuvenation,,,,
,6098,Unbridled Rejuvenation,,,,
,6099,Unbridled Rejuvenation,,,,
,6100,Embrocation Barrier,,,,
,6101,Embrocation Barrier,,,,
,6102,Minor Chaotic Surge,,,,
,6103,Minor Chaotic Surge,,,,
,6104,Major Chaotic Surge,,,,
,6105,Major Chaotic Surge,,,,
,6106,Unbridled Chaotic Surge,,,,
,6107,Unbridled Chaotic Surge,,,,
,6108,Havoc,,,,
,6109,Havoc,,,,
,6110,Voltroots Electrical Aura,,,,
,6111,Voltroots Electrical Aura,,,,
,6112,Frostroots Glacial Aura,,,,
,6113,Frostroots Glacial Aura,,,,
,6114,Blazeroots Immolating Aura,,,,
,6115,Blazeroots Immolating Aura,,,,
,6116,Causticroots Venemous Aura,,,,
,6117,Causticroots Venemous Aura,,,,
,6118,Salveroots Shielding Aura,,,,
,6119,Salveroots Shielding Aura,,,,
,6120,Chaosroots Corrupted Aura,,,,
,6121,Chaosroots Corrupted Aura,,,,
,6122,Corrosive Pool Aura,,,,
,6123,Corrosive Pool,,,,
,6124,Venomous Thorns,,,,
,10001,Relaxing Atmosphere,,,,
,10002,Searing Heat,,,,
,10003,Vile Sludge,,,,
,10004,Eldritch Torment,,,,
,10005,Eldritch Shackles,,,,
,10006,Eldritch Corrosion,,,,
,20001,Curse of the Fallen,,,,
,20002,Resurrected,,,,
,20003,Enraged,,,,
,20004,DEV ONLY SPEED BOOST,,,,
,20005,TEST Ignite Effect,,,,
,20006,Death Timer,,,,
,20007,Dismounted,,,,
,6125,Cuhcullains Bastion,,,,
,6126,Fingals Edge of Prowess,,,,
,6127,Fingals Edge of Finesse,,,,
,6128,Myrines Featherdraw,,,,
,6129,Myrines Crossfire,,,,
,6130,Myrrdins Sacred Flame,,,,
,6131,Myrrdins Glacial Embrace,,,,
,6132,Myrrdins Adaptation,,,,
,6133,Dian Cechts Grace,,,,
,6134,Dian Cechts Boon,,,,
,6135,Dian Cechts Stormrage,,,,
,,,,,,
,,,,,,
subprofession_template,1,Deep Sea Fishing,,,,
,2,River,,,,
,3,Fly,,,,
,,,,,,
,,,,,,
token_vendors,1,First Token Vendor Evah,,,,
,2,Second Token Vendor,,,,
,3,Samhain2015 Shop1,,,,
,4,Samhain2015 Shop2,,,,
,5,Samhain2015 Shop3,,,,
,6,Samhain2015 Shop4,,,,
,7,Samhain2015 Shop5,,,,
,8,Samhain2015 Shop6,,,,
,9,Bounty Token Vendor,,,,
,10,test Upgrade Vendor,,,,
,12,TEST VENDOR,,,,
,13,Bounty Vendor Bronze,,,,
,14,Bounty Vendor Silver,,,,
,15,Bounty Vendor Gold,,,,
,16,Bounty Vendor Supplies,,,,
,17,Otherworld Hunt Bracelet Strength,,,,
,18,Otherworld Hunt Bracelet Dexterity,,,,
,19,Otherworld Hunt Bracelet Focus,,,,
,20,Otherworld Hunt Bracelet Vitality,,,,
,21,Bounty Token Trade,,,,
,22,Buy a Hare,,,,
,23,Upgrade your Brown Hare,,,,
,24,Sell your Hare,,,,
,25,Buy Hare Food,,,,
,26,Buy a Hound,,,,
,27,Upgrade your Brown Hound,,,,
,28,Sell your Hound,,,,
,29,Buy Hound Food,,,,
,30,Upgrade your White Hare,,,,
,31,Upgrade your Black Hare,,,,
,32,Upgrade your Golden Hare,,,,
,33,Upgrade your Silver Hound,,,,
,34,Upgrade your Black Hound,,,,
,35,Upgrade your Tan Hound,,,,
,36,Buy Bounty Hare,,,,
,37,Buy Bounty Dog,,,,
,38,Buy Rabbit Bounty Tokens,,,,
,39,Buy Dog Bounty Tokens,,,,
,40,Recipe Vendor 1,,,,
,41,Recipe Vendor 2,,,,
,42,Recipe Vendor 3,,,,
,43,Recipe Vendor 4,,,,
,44,Recipe Vendor 5,,,,
,45,Recipe Vendor 6,,,,
,46,Recipe Vendor 7,,,,
,47,Recipe Vendor 8,,,,
,48,Pink Sacred Watch Fashion,,,,
,49,Orange Sacred Watch Fashion,,,,
,50,Yellow Sacred Watch Fashion,,,,
,51,Red Sacred Watch Fashion,,,,
,52,Green Sacred Watch Fashion,,,,
,53,Blue Sacred Watch Fashion,,,,
,54,Turquoise Sacred Watch Fashion,,,,
,55,Purple Sacred Watch Fashion,,,,
,56,Black Sacred Watch Fashion,,,,
,57,White Sacred Watch Fashion,,,,
,58,Pink Rodair Fashion,,,,
,59,Orange Rodair Fashion,,,,
,60,Yellow Rodair Fashion,,,,
,61,Red Rodair Fashion,,,,
,62,Green Rodair Fashion,,,,
,63,Blue Rodair Fashion,,,,
,64,Turquoise Rodair Fashion,,,,
,65,Purple Rodair Fashion,,,,
,66,Black Rodair Fashion,,,,
,67,White Rodair Fashion,,,,
,68,Buy a Bear,,,,
,69,Buy a Wolf,,,,
,70,Upgrade Brown Bear,,,,
,71,Upgrade Red Bear,,,,
,72,Upgrade Black Bear,,,,
,73,Upgrade Silver Bear,,,,
,74,Upgrade Brown Wolf,,,,
,75,Upgrade Grey Wolf,,,,
,76,Upgrade Black Wolf,,,,
,77,Upgrade Red Wolf,,,,
,78,Buy a Spirit,,,,
,79,Upgrade Magic Spirits,,,,
,80,Upgrade Nature Spirits,,,,
,81,Upgrade Yellow Wisps,,,,
,82,Upgrade Red Wisps,,,,
,83,Upgrade Purple Wisps,,,,
,84,Fishing Fashion Shop 1,,,,
,85,Fishing Fashion Shop 2,,,,
,86,Fishing Fashion Shop 3,,,,
,87,Fishing Fashion Shop 4,,,,
,88,Fishing Fashion Shop 5,,,,
,89,Buy Bounty Bear,,,,
,90,Buy Bounty Wolf,,,,
,91,Buy Bounty Spirit,,,,
,92,Buy Fishing Bears,,,,
,93,Upgrade Fishing Bears,,,,
,94,Pink Sacred Watch Fashion,,,,
,95,Orange Sacred Watch Fashion,,,,
,96,Yellow Sacred Watch Fashion,,,,
,97,Red Sacred Watch Fashion,,,,
,98,Green Sacred Watch Fashion,,,,
,99,Blue Sacred Watch Fashion,,,,
,100,Turquoise Sacred Watch Fashion,,,,
,101,Purple Sacred Watch Fashion,,,,
,102,Black Sacred Watch Fashion,,,,
,103,White Sacred Watch Fashion,,,,
,104,Pink Rodair Fashion,,,,
,105,Orange Rodair Fashion,,,,
,106,Yellow Rodair Fashion,,,,
,107,Red Rodair Fashion,,,,
,108,Green Rodair Fashion,,,,
,109,Blue Rodair Fashion,,,,
,110,Turquoise Rodair Fashion,,,,
,111,Purple Rodair Fashion,,,,
,112,Black Rodair Fashion,,,,
,113,White Rodair Fashion,,,,
,114,Exchange Brown Hares,,,,
,115,Exchange White Hares,,,,
,116,Exchange Black Hares,,,,
,117,Exchange White Hares,,,,
,118,Exchange Brown Mastiffs,,,,
,119,Exchange Tan Mastiffs,,,,
,120,Exchange Black Mastiffs,,,,
,121,Exchange Silver Mastiffs,,,,
,122,Exchange Brown Wolf,,,,
,123,Exchange Grey Wolf,,,,
,124,Exchange Black Wolf,,,,
,125,Exchange Silver Wolf,,,,
,126,Exchange Magic Spirit,,,,
,127,Exchange Nature Spirit,,,,
,128,Enchanted Pearl,,,,
,129,Chum Vendor,,,,
,130,Pink Winter2016 Fashion,,,,
,131,Orange Winter2016 Fashion,,,,
,132,Yellow Winter2016 Fashion,,,,
,133,Red Winter2016 Fashion,,,,
