TableName,ID,EN_UK,EN_UK_Shorten,TH_TH,JP_JP,Comment
,157,Bane of the All-Seeing One,,,,
,158,Bane of the Swamplord,,,,
,159,Bane of the Ancient Oak,,,,
,160,Bane of the Chained King,,,,
,161,Bane of the Stonelord,,,,
,162,Bane of the Lavalord,,,,
,163,Instant Heal 5000,,,,
,164,Fire Immunity,,,,
,165,Ice Immunity,,,,
,166,Magic Immunity,,,,
,167,Piercing Immunity,,,,
,168,Slashing Immunity,,,,
,169,Crushing Immunity,,,,
,170,Haste Scroll,,,,
,171,Blizzard Scroll,,,,
,173,Barrier Scroll,,,,
,174,Potion of Piranus,,,,
,175,Dragon Bane,,,,
,176,Spicy Cake,,,,
,177,Sparkly Cake,,,,
,178,Glowing Cake,,,,
,179,Smokey Cake,,,,
,180,Blue Balloon,,,,
,181,Yellow Balloon,,,,
,182,Red Balloon,,,,
,183,Gastons Pie,,,,
,184,Snowball,,,,
,185,Iceball,,,,
,186,Cracker Explode,,,,
,187,Cracker Sparkle,,,,
,188,Cracker Ice,,,,
,189,Cracker Lightning,,,,
,190,Capture Moth,,,,
,191,Blessing of Diancecht,,,,
,192,Shadowstrike,,,,
,193,TELEPORT SELF TO TARGET 2,,,,
,194,TELEPORT SELF TO TARGET 3,,,,
,195,TELEPORT SELF TO TARGET 4,,,,
,196,TELEPORT SELF TO TARGET 5,,,,
,197,Rescue,,,,
,198,Fire Portal,,,,
,199,Teleport Add To Self,,,,
,200,TELEPORT OTHER TO SELF 4,,,,
,201,TELEPORT OTHER TO SELF 5,,,,
,202,Prospect,,,,
,203,Rock and Moth Kill Self,,,,
,204,Mercenarys Torch Set on Fire,,,,
,205,Stone Bowl Purify,,,,
,206,CH Starter Pack,,,,
,207,Random Pirate Fashion,,,,
,208,Random Item Shop Item,,,,
,209,RANDOM TEST SKILL,,,,
,210,Bag of Gold Skill,,,,
,211,Longshot,,,,
,212,Double Attack,,,,
,213,Skewer,,,,
,214,Rupture,,,,
,215,Shatter,,,,
,216,Shield Wall,,,,
,217,Explosive Arrow,,,,
,218,Sharpen Weapons,,,,
,219,Riposte,,,,
,220,Expose Weakness,,,,
,221,Ice Blast,,,,
,222,Frostbite,,,,
,223,Bless,,,,
,224,Stinging Swarm,,,,
,225,Ice Attunement,,,,
,226,Fire Attunement,,,,
,227,Defensive Formation,,,,
,228,Sanctuary,,,,
,229,Cavern Stew 100,,,,
,230,Cavern Stew 250,,,,
,231,Cavern Stew 500,,,,
,232,Plague Touch,,,,
,233,Spit Bile,,,,
,234,Smugglers Tonic,,,,
,235,Super Combination Elixir Set,,,,
,236,Super Knowledge Elixir Set,,,,
,237,Backpack Expansion Set,,,,
,238,Bank Expansion Set,,,,
,239,Sigil of Health Set,,,,
,240,Sigil of Energy Set,,,,
,241,Super Wisdom Elixir Set,,,,
,242,Random Platinum,,,,
,243,Infected Bite,,,,
,244,Virulent Venom,,,,
,245,Spread the Plague,,,,
,246,Random Smuggler Fashion,,,,
,247,Restoration Potion Set,,,,
,248,Resurrection Idol Set,,,,
,249,Leystone Fragment Set,,,,
,250,Feeding Time Speed Boost,,,,
,251,Good Prospects Haste Boost,,,,
,252,Double Shot,,,,
,253,Firebolt Scroll,,,,
,254,Random Summer Wig,,,,
,255,Random Sunlit Fashion,,,,
,256,Random Invader Charm,,,,
,257,Heroic Wisdom Elixir Set,,,,
,258,Heroic Haste Elixir Set,,,,
,259,Heroic Knowledge Elixir Set,,,,
,260,Heroic Elixir of Energisation Set,,,,
,261,Heroic Elixir of Regeneration Set,,,,
,262,Heroic Travelling Elixir Set,,,,
,263,Super Knowledge Elixir Set,,,,
,264,Random Lanrik Fashion,,,,
,265,Random Lanrik Wig,,,,
,266,Resurrection Idol Set NEW,,,,
,267,Random Item Shop Item NEW,,,,
,268,Pumpkin Bomb,,,,
,269,Pumpkin Bomb Blast,,,,
,270,Winter2014 Present,,,,
,271,Fishing Exp Boost Elixir,,,,
,300,Lanrik Wig Box,,,,
,301,Lanrik Fashion Box,,,,
,302,Musical Instrument Box,,,,
,303,Dragonstaff Box,,,,
,304,Serpentstaff Box,,,,
,305,OVERWRITE,,,,
,306,Bat Particle Potion,,,,
,307,Winter2013 Present Skill,,,,
,308,Everlasting Green Firework,,,,
,309,Catch Bracken,,,,
,310,Shimmering Chest,,,,
,311,Heroic Defence Elixir Set,,,,
,312,Heroic Attack Elixir Set,,,,
,313,Heroic Armour Elixir Set,,,,
,314,Siofras brew of Health,,,,
,315,Siofras brew of Energy,,,,
,316,Siofras brew of Invisibility,,,,
,317,Siofras brew of Defence,,,,
,318,Siofras brew of Armour,,,,
,319,Siofras brew of Attack,,,,
,320,Siofras brew of Haste,,,,
,321,Siofras brew of Travelling,,,,
,322,Siofras brew of Knowledge,,,,
,323,Siofras brew of Regeneration,,,,
,324,Siofras brew of Energisation,,,,
,325,Everlasting Magic Fireworks,,,,
,326,Random Seasonal Item,,,,
,327,Random Bounty Bag Item,,,,
,328,Super Energy Potion Crate,,,,
,329,Beacon of Destiny,,,,
,330,Standard Starter Pack Item,,,,
,331,Open Health Crate,,,,
,332,Large Starter Pack Item,,,,
,333,Sage Satchel,,,,
,334,Tower Scrolls,,,,
,335,Signal Fire,,,,
,336,Beacon Fire,,,,
,337,Guiding Fire,,,,
,338,Natural Divination,,,,
,339,Kite of Destiny,,,,
,340,Casket of Whispers Random Item,,,,
,341,Sunken Chest Item OLD,,,,
,342,Potion of Concentration,,,,
,343,Divine Flame,,,,
,344,Library Books Random Item,,,,
,345,Concentration Regen,,,,
,346,Open Clam,,,,
,347,Potion of Concentration 2,,,,
,348,PATCHTEST random item,,,,
,1001,Learn Pummel,,,,
,1002,Learn Protective Stance,,,,
,1003,Learn Recuperate,,,,
,1004,Learn Bandage Wounds,,,,
,1005,Learn Natures Touch,,,,
,1008,Learn Strangling Vines,,,,
,1009,Learn Grasping Roots,,,,
,1010,Learn Howling Wind,,,,
,1011,Learn Fire Bolt,,,,
,1012,Learn Cloak of Fire,,,,
,1013,Learn Sharp Shot,,,,
,1014,Learn Steady Aim,,,,
,1015,Learn Bolas,,,,
,1016,Learn Sneaky Attack,,,,
,1017,Learn Hide,,,,
,1018,Learn Rend,,,,
,1032,Learn Calm,,,,
,1033,Learn Taunt,,,,
,1034,Learn Distract,,,,
,1036,Learn Shield of Bark,,,,
,1037,Learn Natures Embrace,,,,
,1038,Learn Lightning Strike,,,,
,1039,Learn Abundance,,,,
,1040,Learn Lure of Fire,,,,
,1041,Learn Lure of Ice,,,,
,1042,Learn Ice Shards,,,,
,1043,Learn Energy Shield,,,,
,1044,Learn Energy Well,,,,
,1045,Learn Frenzy,,,,
,1046,Learn Shield Bash,,,,
,1047,Learn Giant Swing,,,,
,1048,Learn Fast Reflexes,,,,
,1049,Learn Poison Weapon,,,,
,1050,Learn Camouflage,,,,
,1051,Learn Rapid Shot,,,,
,1052,Learn Barbed Shot,,,,
,1053,Learn Quick Strike,,,,
,1054,Learn Light Heal,,,,
,1055,Learn Meditate,,,,
,1056,Learn Energy Boost,,,,
,1124,Learn Natures Breath,,,,
,1125,Learn Sweeping Blow,,,,
,1126,Learn Firestorm,,,,
,1127,Learn Smoke Bomb,,,,
,1128,Learn Warcry,,,,
,1129,Learn Conceal,,,,
,1130,Learn Defensive Spikes,,,,
,1131,Learn Healing Salve,,,,
,1132,Learn Entangle,,,,
,1133,Learn Incinerate,,,,
,1134,Learn Storm Touch,,,,
,1135,Learn Freeze,,,,
,1136,Learn Play Dead,,,,
,1137,Learn Lure of Magic,,,,
,1138,Learn Lure of Soldiers,,,,
,1139,Learn Lure of Assassins,,,,
,1140,Learn Lure of Giants,,,,
,1141,Learn Protection of the Forest,,,,
,1142,Learn Abundant Aura,,,,
,1143,Learn Assassinate,,,,
,1144,Learn Spring of Life,,,,
,1145,Learn Sacrifice,,,,
,1146,LEARN EMPTY,,,,
,1147,Learn Enduring Guard,,,,
,1148,Learn Ward of Fire,,,,
,1149,Learn Ward of Ice,,,,
,1150,Learn Ward of Magic,,,,
,1151,Learn Ward of Soldiers,,,,
,1152,Learn Ward of Assassins,,,,
,1153,Learn Ward of Giants,,,,
,1155,Learn Life Steal,,,,
,1156,Learn Energy Harvest,,,,
,1192,Learn Shadowstrike,,,,
,1193,LEARN TELEPORT SELF TO TARGET 2,,,,
,1194,LEARN TELEPORT SELF TO TARGET 3,,,,
,1195,LEARN TELEPORT SELF TO TARGET 4,,,,
,1196,LEARN TELEPORT SELF TO TARGET 5,,,,
,1197,Learn Rescue,,,,
,1198,LEARN TELEPORT OTHER TO SELF 2,,,,
,1199,LEARN TELEPORT OTHER TO SELF 3,,,,
,1200,LEARN TELEPORT OTHER TO SELF 4,,,,
,1201,LEARN TELEPORT OTHER TO SELF 5,,,,
,1211,Learn Longshot,,,,
,1212,Learn Double Attack,,,,
,1213,Learn Skewer,,,,
,1214,Learn Rupture,,,,
,1215,Learn Shatter,,,,
,1216,Learn Shield Wall,,,,
,1217,Learn Explosive Arrow,,,,
,1218,Learn Sharpen Weapons,,,,
,1219,Learn Riposte,,,,
,1220,Learn Expose Weakness,,,,
,1221,Learn Ice Blast,,,,
,1222,Learn Frostbite,,,,
,1223,Learn Bless,,,,
,1224,Learn Stinging Swarm,,,,
,1225,Learn Ice Attunement,,,,
,1226,Learn Fire Attunement,,,,
,1227,Learn Defensive Formation,,,,
,1228,Learn Sanctuary,,,,
,1252,Learn Double Shot,,,,
,1335,Learn Signal Fire,,,,
,1336,Learn Beacon Fire,,,,
,1337,Learn Guiding Fire,,,,
,1338,Learn Natural Divination,,,,
,1343,Learn Divine Flame,,,,
,2001,Dark Abundance,,,,
,2002,Poultice,,,,
,2003,Serrated Arrow,,,,
,2004,Fetter,,,,
,2005,Flame Cloak,,,,
,2006,Power Boost,,,,
,2007,Power Well,,,,
,2008,Quick Reactions,,,,
,2009,Flaming Orb,,,,
,2010,Berserker Rage,,,,
,2011,Mighty Blow,,,,
,2012,Earthen Bonds,,,,
,2013,Buffeting Gale,,,,
,2014,Frost Arrow,,,,
,2015,Heal Injuries,,,,
,2016,Thunderclap,,,,
,2017,Flame Hex,,,,
,2018,Frost Hex,,,,
,2019,Wild Embrace,,,,
,2020,Wild Touch,,,,
,2021,Apply Toxins,,,,
,2022,Guardian Stance,,,,
,2023,Beatdown,,,,
,2024,Hasty Attack,,,,
,2025,Swiftness,,,,
,2026,Lacerate,,,,
,2027,Power Shot,,,,
,2028,Shield of Earth,,,,
,2029,Enhanced Precision,,,,
,2030,Choking Vines,,,,
,2031,Dragon Fire,,,,
,2032,Throw Dirt,,,,
,2033,Immolate,,,,
,2034,Soldiers Hex,,,,
,2035,Dark Veil,,,,
,2036,Counter Stance,,,,
,2037,Deep Wound,,,,
,2038,Unnatural Life,,,,
,2039,Invocation of Crom,,,,
,2040,Eldritch Frost,,,,
,2041,Piercing Gaze,,,,
,2042,Terrifying Gaze,,,,
,2043,Icy Gaze,,,,
,2044,Accursed Gaze,,,,
,2045,Landslide,,,,
,2046,Bonds of Clay,,,,
,2047,Boulder Toss,,,,
,2048,Quake,,,,
,2049,Mist Form,,,,
,2050,Sickly Pallor,,,,
,2051,Feast of Flesh,,,,
,2052,Call of the Wilds,,,,
,2053,Untamed Growth,,,,
,2054,Soul Bleed,,,,
,2055,Deluge,,,,
,2056,Double Strike,,,,
,2057,Degenerate,,,,
,2058,Swift Tackle,,,,
,2059,Spit Fire,,,,
,2060,Burning Touch,,,,
,2061,Shielding,,,,
,2062,Mesmerise,,,,
,2063,Oppresive Gaze,,,,
,2067,Absorb,,,,
,2068,Strike,,,,
,2069,Seismic Wave,,,,
,2070,Eruption,,,,
,2077,Struggle,,,,
,2078,Heal Wounds,,,,
,2079,Blessing of Crom,,,,
,2080,Cleave,,,,
,2081,Blast,,,,
,2082,Heal All,,,,
,2083,Curse of Fire,,,,
,2084,Flame Blast,,,,
,2085,Iceblade,,,,
,2086,Feystorm,,,,
,2087,Shadow Barrier,,,,
,2088,Dark Dust,,,,
,2089,Arrow Rain,,,,
,2090,Coral Barrier,,,,
,2091,Cloak of Thorns,,,,
,2093,Binding Thistles,,,,
,2094,Fracture,,,,
,2095,Trappers Net,,,,
,2096,Spinning Strike,,,,
,2097,Tangling Roses,,,,
,2098,Ice Storm,,,,
,2099,Venom Blade,,,,
,2100,Spear Rain,,,,
,2101,Aura of Terror,,,,
,2102,Tearing Claws,,,,
,2103,Destruct,,,,
,2104,OLD BoC,,,,
,2105,OLD BoC Damage,,,,
,2106,Scalding Heat,,,,
,2107,Sunfire,,,,
,2108,Siren Song,,,,
,2109,Volcanic Eruption,,,,
,2110,Stoneskin,,,,
,2111,Aura of Spite,,,,
,2112,Barbed Thorns,,,,
,2113,Healing Wave,,,,
,2114,Soul Aura,,,,
,2115,Crippling Shards,,,,
,2116,Talons of Weakness,,,,
,2117,Skin of Giants,,,,
,2118,Curse of Flame,,,,
,2119,Sight of the Hawk,,,,
,2120,Lifebloom,,,,
,2121,Boon of the Tides,,,,
,2122,Set Bonus Test,,,,
,2123,Poison Mist,,,,
,2124,Air Blast,,,,
,2125,Blackskull Bite,,,,
,2126,Acid Burst,,,,
,2127,Tangle Web,,,,
,2128,Ancestral Might,,,,
,2129,Ancestral Blessing,,,,
,2131,Spirit Shock,,,,
,2132,Retribution,,,,
,2133,Tribal Blade,,,,
,2134,Body Slam,,,,
,2135,Smash,,,,
,2136,Great Strike,,,,
,2137,Plague Breath,,,,
,2138,Death Wave,,,,
,2139,Death Touch,,,,
,2140,Chilling Grasp,,,,
,2141,Pyre Flame,,,,
,2142,Eight Flames of Doom,,,,
,2143,Shroud of Spirits,,,,
,2145,Ghast Blade,,,,
,2146,Wave of Corruption,,,,
,2147,Trap Explode,,,,
,2148,Trap Remove,,,,
,2149,Trap Stun,,,,
,2150,Trap Poison,,,,
,2151,Berserk Blow,,,,
,2152,Winter Touch,,,,
,2153,Wild Swing,,,,
,2154,Thunderstorm,,,,
,2155,Arctic Winds,,,,
,2156,Healing Well,,,,
,2157,Trap Spike,,,,
,2158,Plague Bite,,,,
,2159,Mist Cloud,,,,
,2160,Spider Web,,,,
,2161,Wrath of Bolg,,,,
,2162,Constrict,,,,
,2163,Water Blast,,,,
,2167,Flametongue,,,,
,2183,Corrupting Chaos,,,,
,2184,Withering Chaos,,,,
,2185,Chaos of the Stars,,,,
,2186,Chaos of the Deep,,,,
,2187,Chaos Roar,,,,
,2188,Chaos Rend,,,,
,2189,Chaos Blaze,,,,
,2190,Invocation of Rending,,,,
,2191,Item Defence Boost,,,,
,2192,Invocation of Thorns,,,,
,2193,Invocation of Sorcery,,,,
,2194,Invocation of Life,,,,
,2195,Invocation of Replenishment,,,,
,2196,Snakebite,,,,
,2200,Divine Strike,,,,
,2201,Boss Rage,,,,
,2202,Furious Sweep,,,,
,2203,Crushing Blow,,,,
,2204,Blackskull Sting,,,,
,2205,Pincer Attack,,,,
,2206,Corrupting Touch,,,,
,2207,Frozen Bolt,,,,
,2208,Savage Flame,,,,
,2209,Dark Fury,,,,
,2210,Dragonlord Vengeance,,,,
,2211,Dragonlord Boon,,,,
,2212,Dragonlord Wrath,,,,
,2213,Dragonlord Fury,,,,
,2214,Dragonlord Spite,,,,
,2215,Fingals Bane,,,,
,2216,Tongue Flick,,,,
,2217,Leap,,,,
,2218,Low Blow,,,,
,2219,Throw Dirt,,,,
,2220,Reckless Blow,,,,
,2221,Robbers Blade,,,,
,2222,Bandits Arrow,,,,
,2223,Undertow,,,,
,2224,Shearing Claw,,,,
,2225,Tail Whip,,,,
,2226,Foul Breath,,,,
,2227,Shambling Strike,,,,
,2228,Spectral Bolt,,,,
,2229,Spectral Arrow,,,,
,2230,Ceremonial Strike,,,,
,2231,Inferno,,,,
,2232,Stunning Blow,,,,
,2233,Beast Bite,,,,
,2234,Shadowflame,,,,
,2235,Shroud of the Raven,,,,
,2236,Stoneshield,,,,
,2237,Furious Rampage,,,,
,2238,Fetid Feast,,,,
,2239,Spined Claw,,,,
,2240,Heavy Barge,,,,
,2241,Rockhide,,,,
,2242,Fireblood,,,,
,2243,Font of Flames,,,,
,2244,Bloodrage,,,,
,2245,Bear Hug,,,,
,2246,Mauling Strike,,,,
,2247,Thundercry,,,,
,2248,Show Font,,,,
,2249,Embershot,,,,
,2250,Flame Bolt,,,,
,2251,Node Explode,,,,
,2252,Node Remove,,,,
,2253,Ignite,,,,
,2254,Dragon Breath,,,,
,2255,Dragons Might,,,,
,2256,Hulk Rage,,,,
,2257,Berserk,,,,
,2258,Signal1,,,,
,2259,Cloak of Chaos,,,,
,2260,Teleport Charge,,,,
,2261,Fiery Phoenix,,,,
,2263,Bracken Kill Self,,,,
,2264,Testing McTestypants,,,,
,2265,Banshee Cry,,,,
,5000,Gather Fish,,,,
,5770,Burnt Gruel,,,,
,5771,Burnt Flat Bread,,,,
,5772,Burnt Broth,,,,
,5773,Burnt Bread,,,,
,5774,Burnt Lentil Soup,,,,
,5775,Burnt Oatcake,,,,
,5776,Burnt Pea Soup,,,,
,5777,Burnt Scones,,,,
,5778,Burnt Pottage,,,,
,5779,Burnt Ginger Bread,,,,
,5780,Burnt Scotch Broth,,,,
,5781,Burnt Shortbread,,,,
,5782,Burnt Carrot Soup,,,,
,5783,Burnt Pancake,,,,
,5784,Burnt Frumenty,,,,
,5785,Burnt Flapjack,,,,
,5786,Burnt Sweet Porridge,,,,
,5787,Burnt Bannock,,,,
,5788,Burnt Mushroom Casserole,,,,
,5789,Burnt Fruit Cake,,,,
,5790,Burnt Rabbit Pie,,,,
,5791,Burnt Roast Beef,,,,
,5792,Burnt Venison Stew,,,,
,5793,Burnt Black Pudding,,,,
,5794,Burnt Boar Roast,,,,
,5795,Burnt Rare Fruit Salad,,,,
,5796,Burnt Warbeast Omlette,,,,
,5797,Burnt Wyvern Egg Souffle,,,,
,5798,Burnt Lamb Casserole,,,,
,5799,Burnt Cheese Rarebit,,,,
,5800,Burnt Cream of Pea Soup,,,,
,5801,Burnt Cream of Carrot Soup,,,,
,5802,Burnt Spinach Pancake,,,,
,5803,Burnt Granola,,,,
,5804,Burnt Sweet Roll,,,,
,5805,Burnt Bara Brith,,,,
,5806,Burnt Herring Pie,,,,
,5807,Burnt Whiting Soup,,,,
,5808,Burnt Flounder Fillet,,,,
,5809,Burnt Smoked Mackerel,,,,
,5810,Burnt Rudd Pie,,,,
,5811,Burnt Barbel Soup,,,,
,5812,Burnt Fried Carp,,,,
,5813,Burnt Salted Pike,,,,
,5814,Burnt Bream Quiche,,,,
,5815,Burnt Trout Soup,,,,
,5816,Burnt Catfish Steak,,,,
,5817,Burnt Smoked Salmon,,,,
,5818,Burnt Cave Fish Pie,,,,
,5819,Burnt Cullen Skink,,,,
,5820,Burnt Plaice Fillet,,,,
,5821,Burnt Smoked Eel,,,,
,5822,Burnt Morthar Ray Pie,,,,
,5823,Burnt Morthar Shark Soup,,,,
,5824,Burnt Sturgeon Fillet,,,,
,5825,Burnt Smoked Ray,,,,
,5826,Burnt Eel Pie,,,,
,5827,Burnt Dogfish Soup,,,,
,5828,Burnt Gulper Eel Fillet,,,,
,5829,Burnt Salted Angler,,,,
,5830,Burnt Manta Ray Pie,,,,
,5831,Burnt Bull Shark Soup,,,,
,5832,Burnt Monkfish Fillet,,,,
,5833,Burnt Jellied Eel,,,,
,5834,Burnt Truffled Quail Eggs,,,,
,5835,Burnt Caviar,,,,
,5836,Burnt Filet Mignon,,,,
,5837,Burnt Goose Liver Pate,,,,
,5838,Burnt Pavlova,,,,
,5839,Burnt Lemon Meringue Pie,,,,
,5840,Fresh Gruel,,,,
,5841,Fresh Flat Bread,,,,
,5842,Fresh Broth,,,,
,5843,Fresh Bread,,,,
,5844,Fresh Lentil Soup,,,,
,5845,Fresh Oatcake,,,,
,5846,Fresh Pea Soup,,,,
,5847,Fresh Scones,,,,
,5848,Fresh Pottage,,,,
,5849,Fresh Ginger Bread,,,,
,5850,Fresh Scotch Broth,,,,
,5851,Fresh Shortbread,,,,
,5852,Fresh Carrot Soup,,,,
,5853,Fresh Pancake,,,,
,5854,Fresh Frumenty,,,,
,5855,Fresh Flapjack,,,,
,5856,Fresh Sweet Porridge,,,,
,5857,Fresh Bannock,,,,
,5858,Fresh Mushroom Casserole,,,,
,5859,Fresh Fruit Cake,,,,
,5860,Fresh Rabbit Pie,,,,
,5861,Fresh Roast Beef,,,,
,5862,Fresh Venison Stew,,,,
,5863,Fresh Black Pudding,,,,
,5864,Fresh Boar Roast,,,,
,5865,Fresh Rare Fruit Salad,,,,
,5866,Fresh Warbeast Omlette,,,,
,5867,Fresh Wyvern Egg Souffle,,,,
,5868,Fresh Lamb Casserole,,,,
,5869,Fresh Cheese Rarebit,,,,
,5870,Fresh Cream of Pea Soup,,,,
,5871,Fresh Cream of Carrot Soup,,,,
,5872,Fresh Spinach Pancake,,,,
,5873,Fresh Granola,,,,
,5874,Fresh Sweet Roll,,,,
,5875,Fresh Bara Brith,,,,
,5876,Fresh Herring Pie,,,,
,5877,Fresh Whiting Soup,,,,
,5878,Fresh Flounder Fillet,,,,
,5879,Fresh Smoked Mackerel,,,,
,5880,Fresh Rudd Pie,,,,
,5881,Fresh Barbel Soup,,,,
,5882,Fresh Fried Carp,,,,
,5883,Fresh Salted Pike,,,,
,5884,Fresh Bream Quiche,,,,
,5885,Fresh Trout Soup,,,,
,5886,Fresh Catfish Steak,,,,
,5887,Fresh Smoked Salmon,,,,
,5888,Fresh Cave Fish Pie,,,,
,5889,Fresh Cullen Skink,,,,
,5890,Fresh Plaice Fillet,,,,
,5891,Fresh Smoked Eel,,,,
,5892,Fresh Morthar Ray Pie,,,,
,5893,Fresh Morthar Shark Soup,,,,
,5894,Fresh Sturgeon Fillet,,,,
,5895,Fresh Smoked Ray,,,,
,5896,Fresh Eel Pie,,,,
,5897,Fresh Dogfish Soup,,,,
,5898,Fresh Gulper Eel Fillet,,,,
,5899,Fresh Salted Angler,,,,
,5900,Fresh Manta Ray Pie,,,,
,5901,Fresh Bull Shark Soup,,,,
,5902,Fresh Monkfish Fillet,,,,
,5903,Fresh Jellied Eel,,,,
,5904,Fresh Truffled Quail Eggs,,,,
,5905,Fresh Caviar,,,,
,5906,Fresh Filet Mignon,,,,
,5907,Fresh Goose Liver Pate,,,,
,5908,Fresh Pavlova,,,,
,5909,Fresh Lemon Meringue Pie,,,,
,5910,Exquisite Gruel,,,,
,5911,Exquisite Flat Bread,,,,
,5912,Exquisite Broth,,,,
,5913,Exquisite Bread,,,,
,5914,Exquisite Lentil Soup,,,,
,5915,Exquisite Oatcake,,,,
,5916,Exquisite Pea Soup,,,,
,5917,Exquisite Scones,,,,
,5918,Exquisite Pottage,,,,
,5919,Exquisite Ginger Bread,,,,
,5920,Exquisite Scotch Broth,,,,
,5921,Exquisite Shortbread,,,,
,5922,Exquisite Carrot Soup,,,,
,5923,Exquisite Pancake,,,,
,5924,Exquisite Frumenty,,,,
,5925,Exquisite Flapjack,,,,
,5926,Exquisite Sweet Porridge,,,,
,5927,Exquisite Bannock,,,,
,5928,Exquisite Mushroom Casserole,,,,
,5929,Exquisite Fruit Cake,,,,
,5930,Exquisite Rabbit Pie,,,,
,5931,Exquisite Roast Beef,,,,
,5932,Exquisite Venison Stew,,,,
,5933,Exquisite Black Pudding,,,,
,5934,Exquisite Boar Roast,,,,
,5935,Exquisite Rare Fruit Salad,,,,
,5936,Exquisite Warbeast Omlette,,,,
,5937,Exquisite Wyvern Egg Souffle,,,,
,5938,Exquisite Lamb Casserole,,,,
,5939,Exquisite Cheese Rarebit,,,,
,5940,Exquisite Cream of Pea Soup,,,,
,5941,Exquisite Cream of Carrot Soup,,,,
,5942,Exquisite Spinach Pancake,,,,
,5943,Exquisite Granola,,,,
,5944,Exquisite Sweet Roll,,,,
,5945,Exquisite Bara Brith,,,,
,5946,Exquisite Herring Pie,,,,
,5947,Exquisite Whiting Soup,,,,
,5948,Exquisite Flounder Fillet,,,,
,5949,Exquisite Smoked Mackerel,,,,
,5950,Exquisite Rudd Pie,,,,
,5951,Exquisite Barbel Soup,,,,
,5952,Exquisite Fried Carp,,,,
,5953,Exquisite Salted Pike,,,,
,5954,Exquisite Bream Quiche,,,,
,5955,Exquisite Trout Soup,,,,
,5956,Exquisite Catfish Steak,,,,
,5957,Exquisite Smoked Salmon,,,,
,5958,Exquisite Cave Fish Pie,,,,
,5959,Exquisite Cullen Skink,,,,
,5960,Exquisite Plaice Fillet,,,,
,5961,Exquisite Smoked Eel,,,,
,5962,Exquisite Morthar Ray Pie,,,,
,5963,Exquisite Morthar Shark Soup,,,,
,5964,Exquisite Sturgeon Fillet,,,,
,5965,Exquisite Smoked Ray,,,,
,5966,Exquisite Eel Pie,,,,
,5967,Exquisite Dogfish Soup,,,,
,5968,Exquisite Gulper Eel Fillet,,,,
,5969,Exquisite Salted Angler,,,,
,5970,Exquisite Manta Ray Pie,,,,
,5971,Exquisite Bull Shark Soup,,,,
,5972,Exquisite Monkfish Fillet,,,,
,5973,Exquisite Jellied Eel,,,,
,5974,Exquisite Truffled Quail Eggs,,,,
,5975,Exquisite Caviar,,,,
,5976,Exquisite Filet Mignon,,,,
,5977,Exquisite Goose Liver Pate,,,,
,5978,Exquisite Pavlova,,,,
,5979,Exquisite Lemon Meringue Pie,,,,
,5980,Perfected Gruel,,,,
,5981,Perfected Flat Bread,,,,
,5982,Perfected Broth,,,,
,5983,Perfected Bread,,,,
,5984,Perfected Lentil Soup,,,,
,5985,Perfected Oatcake,,,,
,5986,Perfected Pea Soup,,,,
,5987,Perfected Scones,,,,
,5988,Perfected Pottage,,,,
,5989,Perfected Ginger Bread,,,,
,5990,Perfected Scotch Broth,,,,
,5991,Perfected Shortbread,,,,
,5992,Perfected Carrot Soup,,,,
,5993,Perfected Pancake,,,,
,5994,Perfected Frumenty,,,,
,5995,Perfected Flapjack,,,,
,5996,Perfected Sweet Porridge,,,,
,5997,Perfected Bannock,,,,
,5998,Perfected Mushroom Casserole,,,,
,5999,Perfected Fruit Cake,,,,
,6000,Perfected Rabbit Pie,,,,
,6001,Perfected Roast Beef,,,,
,6002,Perfected Venison Stew,,,,
,6003,Perfected Black Pudding,,,,
,6004,Perfected Boar Roast,,,,
,6005,Perfected Rare Fruit Salad,,,,
,6006,Perfected Warbeast Omlette,,,,
,6007,Perfected Wyvern Egg Souffle,,,,
,6008,Perfected Lamb Casserole,,,,
,6009,Perfected Cheese Rarebit,,,,
,6010,Perfected Cream of Pea Soup,,,,
,6011,Perfected Cream of Carrot Soup,,,,
,6012,Perfected Spinach Pancake,,,,
,6013,Perfected Granola,,,,
,6014,Perfected Sweet Roll,,,,
,6015,Perfected Bara Brith,,,,
,6016,Perfected Herring Pie,,,,
,6017,Perfected Whiting Soup,,,,
,6018,Perfected Flounder Fillet,,,,
,6019,Perfected Smoked Mackerel,,,,
,6020,Perfected Rudd Pie,,,,
,6021,Perfected Barbel Soup,,,,
,6022,Perfected Fried Carp,,,,
,6023,Perfected Salted Pike,,,,
,6024,Perfected Bream Quiche,,,,
,6025,Perfected Trout Soup,,,,
,6026,Perfected Catfish Steak,,,,
,6027,Perfected Smoked Salmon,,,,
,6028,Perfected Cave Fish Pie,,,,
,6029,Perfected Cullen Skink,,,,
,6030,Perfected Plaice Fillet,,,,
,6031,Perfected Smoked Eel,,,,
,6032,Perfected Morthar Ray Pie,,,,
,6033,Perfected Morthar Shark Soup,,,,
,6034,Perfected Sturgeon Fillet,,,,
,6035,Perfected Smoked Ray,,,,
,6036,Perfected Eel Pie,,,,
,6037,Perfected Dogfish Soup,,,,
,6038,Perfected Gulper Eel Fillet,,,,
,6039,Perfected Salted Angler,,,,
,6040,Perfected Manta Ray Pie,,,,
,6041,Perfected Bull Shark Soup,,,,
