TableName,ID,EN_UK,EN_UK_Shorten,TH_TH,JP_JP,Comment
,71102,Dark Wraith,,,,
,71103,Ironrock Crusher,,,,
,71104,Ironrock Wrecker,,,,
,71105,Ironrock Wrecker,,,,
,71106,Ironrock Wrecker,,,,
,71107,Ironrock Wrecker,,,,
,71108,Ironrock Wrecker,,,,
,71109,Greystone Crasher,,,,
,71110,Greystone Earthbreaker,,,,
,71111,Greystone Earthbreaker,,,,
,71112,Greystone Earthbreaker,,,,
,71113,Greystone Earthbreaker,,,,
,71114,Greystone Earthbreaker,,,,
,71115,Grimwall Smasher,,,,
,71116,Grimwall Smasher,,,,
,71117,Grimwall Mauler,,,,
,71118,Grimwall Mauler,,,,
,71119,Grimwall Mauler,,,,
,71120,Grimwall Mauler,,,,
,71121,Grimwall Mauler,,,,
,71122,Magmadon Flamefist,,,,
,71123,Wyvern,,,,
,71124,Wyvern,,,,
,71125,Wyvern,,,,
,71126,Wyvern,,,,
,71127,Wyvern,,,,
,71128,Blackstone Druid,,,,
,71129,Blackstone Warrior,,,,
,71130,Blackstone Ranger,,,,
,71131,Blackstone Rogue,,,,
,71132,Blackstone Mage,,,,
,71133,Blackstone Diviner,,,,
,71134,Blackstone Soldier,,,,
,71135,Blackstone Archer,,,,
,71136,Blackstone Spy,,,,
,71137,Blackstone Wizard,,,,
,71138,Blackstone Invoker,,,,
,71139,Blackstone Champion,,,,
,71140,Blackstone Marksman,,,,
,71141,Blackstone Duellist,,,,
,71142,Blackstone Sorcerer,,,,
,71143,Springleaf Dryad,,,,
,71144,Summerleaf Dryad,,,,
,71145,Autumnleaf Dryad,,,,
,71146,Winterleaf Dryad,,,,
,71147,Korgan Blackstone,,,,
,71148,Cassel Blackstone,,,,
,71149,Leneth Blackstone,,,,
,71150,Veleron Blackstone,,,,
,71151,Ebroch Blackstone,,,,
,71152,Magmadon Dragonthrall,,,,
,71153,Wyvern Dragonthrall,,,,
,71154,Blackstone Commander,,,,
,71155,Korgan Blackstone,,,,
,71156,Korgan Blackstone,,,,
,71157,Korgan Blackstone,,,,
,71158,Korgan Blackstone,,,,
,71159,Korgan Blackstone,,,,
,71160,Leneth Blackstone,,,,
,71161,Cassel Blackstone,,,,
,71162,Ebroch Blackstone,,,,
,71163,Connacht Stonethief,,,,
,71164,Connacht Gemthief,,,,
,71165,Connacht Crystalthief,,,,
,71166,Volatile Eye,,,,
,71167,Eye of Dusk,,,,
,71168,Eye of Noon,,,,
,71169,Eye of Dawn,,,,
,71170,Eye of Night,,,,
,71171,Nasty Ghost 1,,,,
,71172,Nasty Ghost 2,,,,
,71173,Nasty Ghost 3,,,,
,71174,Weird Kelpie,,,,
,71175,Weird Kelpie,,,,
,71176,Weird Kelpie,,,,
,71177,Guard of Korgan,,,,
,71178,Guard of Korgan,,,,
,71179,Guard of Korgan,,,,
,71180,Guard of Korgan,,,,
,71181,Guard of Korgan,,,,
,71182,Guard of Korgan,,,,
,71183,Scout of Cassel,,,,
,71184,Scout of Cassel,,,,
,71185,Brigand of Leneth,,,,
,71186,Brigand of Leneth,,,,
,71187,Acolyte of Ebroch,,,,
,71188,Acolyte of Ebroch,,,,
,71189,Apprentice of Veleron,,,,
,71190,Ythair Sunscale,,,,
,71191,Solstice Drake,,,,
,71192,Ashborn Branchlord,,,,
,71193,Quickthorn Leaflord,,,,
,71194,Cursed Soul,,,,
,71195,Oakheart Rootlord,,,,
,71196,Midnight Phantom,,,,
,71197,Ironrock Destroyer,,,,
,71198,Gloom Wraith,,,,
,71199,Greystone Rockbane,,,,
,71200,Grimwall Juggernaut,,,,
,71201,Blackstone Champion,,,,
,71202,Cash Eye,,,,
,71203,Gem Eye,,,,
,71204,XP Eye,,,,
,71205,Cash Ent,,,,
,71206,Gem Ent,,,,
,71207,XP Ent,,,,
,71208,Cash Wraith,,,,
,71209,Gem Wraith,,,,
,71210,XP Wraith,,,,
,71211,Cash Golem,,,,
,71212,Gem Golem,,,,
,71213,XP Golem,,,,
,71214,Cash Kelpie,,,,
,71215,Gem Kelpie,,,,
,71216,XP Kelpie,,,,
,71217,Cash Blackstone,,,,
,71218,Gem Blackstone,,,,
,71219,XP Blackstone,,,,
,71220,Wyvern Goldclaw,,,,
,71221,Wyvern Gemclaw,,,,
,71222,Wise Wyvern,,,,
,71223,The All-Seeing One,,,,
,71224,The Swamp Lord,,,,
,71225,The Chained King,,,,
,71226,Woodcrown the Ancient,,,,
,71227,Grommak the Stonelord,,,,
,71228,Pyrus the Lavalord,,,,
,71229,Golden Eye,,,,
,71230,Crystal Eye,,,,
,71231,Scholarly Eye,,,,
,71232,Goldroot,,,,
,71233,Gemroot,,,,
,71234,Wiseroot,,,,
,71235,Golden Phantom,,,,
,71236,Crystal Phantom,,,,
,71237,Scholarly Phantom,,,,
,71238,Goldrock Golem,,,,
,71239,Gemstone Golem,,,,
,71240,Wisdom Golem,,,,
,71241,Kelpie Goldhoof,,,,
,71242,Kelpie Gemhoof,,,,
,71243,Kelpie Wisehoof,,,,
,71244,Blackstone Paymaster,,,,
,71245,Blackstone Hoarder,,,,
,71246,Blackstone Scholar,,,,
,71247,DNU,,,,
,71248,DNU,,,,
,71249,Grumpus Blackhat,,,,
,71250,Kelpie Deepcaller,,,,
,71251,The Far-Seeing One,,,,
,71252,The Swampcaller,,,,
,71253,Tangleroot the Elder,,,,
,71254,The Chained Prince,,,,
,71255,Krogg the Stonechief,,,,
,71256,Mantus the Lavachief,,,,
,71257,DNU,,,,
,71258,DNU,,,,
,71259,DNU,,,,
,71260,DNU,,,,
,71261,DNU,,,,
,71262,DNU,,,,
,71263,DNU,,,,
,71264,DNU,,,,
,71265,DNU,,,,
,71266,DNU,,,,
,71267,DNU,,,,
,71268,DNU,,,,
,71269,DNU,,,,
,71270,DNU,,,,
,71271,DNU,,,,
,71272,DNU,,,,
,71273,Minion of the Eyes,,,,
,71274,Minion of the Swamplord,,,,
,71275,Minion of Woodcrown,,,,
,71276,Chained Minion,,,,
,71277,Grommak's Minion,,,,
,71278,Pyrus' Minion,,,,
,71279,Embermane,,,,
,71280,Embermane,,,,
,71281,Embermane,,,,
,71282,Embermane,,,,
,71283,Embermane,,,,
,71284,Firemane,,,,
,71285,Firemane,,,,
,71286,Firemane,,,,
,71287,Firemane,,,,
,71288,Firemane,,,,
,71289,Pyromane,,,,
,71290,Pyromane,,,,
,71291,Pyromane,,,,
,71292,Pyromane,,,,
,71293,Pyromane,,,,
,71294,Dragoncult Initiate OLD,,,,
,71295,Dragoncult Sorceror OLD,,,,
,71296,Dragoncult Master OLD,,,,
,71324,Magmadon Golem,,,,
,71325,Magmadon Golem,,,,
,71326,Magmadon Golem,,,,
,71327,Magmadon Golem,,,,
,71328,Magmadon Golem,,,,
,71329,Wyvern Dragonkin,,,,
,71330,Wyvern Lord,,,,
,71331,Magmadon Firemaster,,,,
,71332,Magmadon Titan,,,,
,71334,Alderfoot,,,,
,71335,Solstice Hatchling,,,,
,71336,Flintblade Moon Mask,,,,
,71337,Overlook Outlaw Moon Mask,,,,
,71338,Skullcrusher Tracker Moon Mask,,,,
,71339,Highwayman Footpad Moon Mask,,,,
,71340,Penitent of Donn Moon Mask,,,,
,71341,Black Guard Moon Mask,,,,
,71342,Connacht Outrunner Moon Mask,,,,
,71343,Connacht Auxiliary Moon Mask,,,,
,71344,Connacht Blade Moon Mask,,,,
,71345,Connacht Ironclad Moon Mask,,,,
,71346,Connacht Valourguard Moon Mask,,,,
,71347,Glimmerwing Needler Moon Mask,,,,
,71348,Bloodgrove Leafguard Moon Mask,,,,
,71349,Bloodgrove Fellbrother Moon Mask,,,,
,71350,Blackstone Soldier Moon Mask,,,,
,71351,Dragoncult Sorceror Moon Mask,,,,
,71352,Dragoncult Initiate,,,,
,71353,Dragoncult Sorceror,,,,
,71354,Dragoncult Master,,,,
,71355,Dragoncult Initiate,,,,
,71356,Dragoncult Sorceror,,,,
,71357,Dragoncult Master,,,,
,71358,Dragoncult Initiate,,,,
,71359,Dragoncult Sorceror,,,,
,71360,Dragoncult Master,,,,
,71361,Dragoncult Initiate,,,,
,71362,Dragoncult Sorceror,,,,
,71363,Dragoncult Master,,,,
,71364,Dragoncult Initiate,,,,
,71365,Dragoncult Sorceror,,,,
,71366,Dragoncult Master,,,,
,71367,Obelisk of Power,,,,
,71368,Darkleaf the Faerie,,,,
,71369,Rankthorn the Faerie,,,,
,71370,Swamprain the Faerie,,,,
,71371,Fenstink the Faerie,,,,
,71372,Pouchreed the Faerie,,,,
,71373,Sunclaw,,,,
,71374,Sunclaw,,,,
,71375,Sunclaw,,,,
,71376,Weapon Eye,,,,
,71377,Brown Rabbit,,,,
,71378,White Rabbit,,,,
,71379,Brown Bat,,,,
,71380,Black Bat,,,,
,71381,Grey Fish,,,,
,71382,Red Fish,,,,
,71383,Yellow Fish,,,,
,71384,Brown Frog,,,,
,71385,Green Frog,,,,
,71386,Black Rat,,,,
,71387,Brown Rat,,,,
,71388,Black Rat Evil,,,,
,71389,Brown Rat Evil,,,,
,71390,Black Scorpion,,,,
,71391,Red Scorpion,,,,
,71392,Brown Snake,,,,
,71393,Green Snake,,,,
,71394,Yellow Snake,,,,
,71395,Black Spider,,,,
,71396,Grey Spider,,,,
,71397,Red Spider,,,,
,71400,Crookback Rustblade Apprentice,,,,
,71401,Crookback Chopper Apprentice,,,,
,71402,Crookback Smiter Apprentice,,,,
,71403,Crookback Trickster Apprentice,,,,
,71404,Crookback Lurker Apprentice,,,,
,71405,Crookback Underseer Apprentice,,,,
,71406,Crookback Bonecaller Apprentice,,,,
,71407,Connacht Blade Lord Apprentice,,,,
,71408,Connacht Conquerer Apprentice,,,,
,71409,Connacht Crusher Apprentice,,,,
,71410,Connacht Shadowblade Apprentice,,,,
,71411,Connacht Avenger Apprentice,,,,
,71412,Connacht Spiritseer Apprentice,,,,
,71413,Connacht Grand Mage Apprentice,,,,
,71414,Bloodgrove Champion Apprentice,,,,
,71415,Bloodgrove Butcher Apprentice,,,,
,71416,Bloodgrove Mauler Apprentice,,,,
,71417,Bloodgrove Nightblade Apprentice,,,,
,71418,Bloodgrove Oakbow Apprentice,,,,
,71419,Bloodgrove Earthmaster Apprentice,,,,
,71420,Bloodgrove Spellsinger Apprentice,,,,
,71421,Vicious Eye Apprentice,,,,
,71422,Bloody Eye Apprentice,,,,
,71423,Eye of the Void Apprentice,,,,
,71424,The Gatewatcher Apprentice,,,,
,71425,Blackened Eye Apprentice,,,,
,71426,Eye of Doom Apprentice,,,,
,71427,Necrotic Eye Apprentice,,,,
,71428,Dragoncult Chosen Apprentice,,,,
,71429,Dragoncult Lairguard Apprentice,,,,
,71430,Dragoncult Defender Apprentice,,,,
,71431,Dragoncult Assassin Apprentice,,,,
,71432,Dragoncult Marksman Apprentice,,,,
,71433,Dragoncult Zealot Apprentice,,,,
,71434,Dragoncult Archmage Apprentice,,,,
,71435,Krillsmite the Evil,,,,
,71436,Vigilus the Sentinel,,,,
,71437,Gillifus the Arcane,,,,
,71438,Nightgaze the Fearsome,,,,
,71439,Stoutheart the Mighty,,,,
,71440,The Tideswimmer,,,,
,71441,Thornstem the Spined,,,,
,71442,Vennoth the Hunter,,,,
,71443,Maleficus the Spiteful,,,,
,71444,Ashkal the Treesinger,,,,
,71445,Donmor the Hammer,,,,
,71446,Ghoron the Risen,,,,
,71447,Korull the Jagged,,,,
,71448,Zemok the Soultrapper,,,,
,71449,Volcanus the Terrible,,,,
,71450,Blazerunner the Swift,,,,
,71451,Skorun the Eternal,,,,
,71452,testmob,,,,
,71453,Quest Bandit,,,,
,71454,Quest Bandit,,,,
,71455,Quest Bandit,,,,
,71456,Quest Kern,,,,
,71457,Quest Kern,,,,
,71458,Quest Kern,,,,
,71459,Quest Boar,,,,
,71460,Quest Boar,,,,
,71461,Quest Boar,,,,
,71462,Quest Eye,,,,
,71463,Quest Eye,,,,
,71464,Quest Eye,,,,
,71465,Quest Mage,,,,
,71466,Quest Mage,,,,
,71467,Quest Mage,,,,
,71468,Succulent Boar,,,,
,71469,Connacht Food Taster,,,,
,71470,DO NOT USE Tasty Wolf,,,,
,71471,DO NOT USE Tasty Stormclaw,,,,
,71472,DO NOT USE Tasty Dryad,,,,
,71473,Crookback Scoundrel,,,,
,71474,Glimmerwing Prankster,,,,
,71475,Escaped Homunculus,,,,
,71476,Strog the Gladiator,,,,
,71477,Balmon the Gladiator,,,,
,71478,Crammok the Gladiator,,,,
,71479,Ragnor the Gladiator,,,,
,71480,Pumpkin,,,,
,71481,Ghostly Connacht,,,,
,71482,Wharf Rat,,,,
,71483,Giant Cave Rat,,,,
,71484,Giant Cave Rat,,,,
,71485,Giant Cave Rat,,,,
,71486,Giant Cave Rat,,,,
,71487,River Rat,,,,
,71488,Giant Cave Rat,,,,
,71489,Giant Cave Rat,,,,
,71490,Giant Cave Rat,,,,
,71491,Giant Cave Rat,,,,
,71492,Cavern Rat,,,,
,71493,Giant Cave Rat,,,,
,71494,Giant Cave Rat,,,,
,71495,Giant Cave Rat,,,,
,71496,Giant Cave Rat,,,,
,71497,Giant Dire Rat,,,,
,71498,Giant Dire Rat,,,,
,71499,Giant Dire Rat,,,,
,71500,Giant Dire Rat,,,,
,71501,Giant Dire Rat,,,,
,71502,Giant Dire Rat,,,,
,71503,Giant Dire Rat,,,,
,71504,Giant Dire Rat,,,,
,71505,Giant Dire Rat,,,,
,71506,Giant Dire Rat,,,,
,71507,Giant Dire Rat,,,,
,71508,Giant Dire Rat,,,,
,71509,Giant Dire Rat,,,,
,71510,Giant Dire Rat,,,,
,71511,Giant Dire Rat,,,,
,71512,Deep Rat,,,,
,71513,Deep Rat,,,,
,71514,Deep Rat,,,,
,71515,Deep Rat,,,,
,71516,Deep Rat,,,,
,71517,Deep Rat,,,,
,71518,Deep Rat,,,,
,71519,Deep Rat,,,,
,71520,Deep Rat,,,,
,71521,Deep Rat,,,,
,71522,Deep Rat,,,,
,71523,Deep Rat,,,,
,71524,Deep Rat,,,,
,71525,Deep Rat,,,,
,71526,Deep Rat,,,,
,71527,Giant Rat,,,,
,71528,Giant Rat,,,,
,71529,Giant Rat,,,,
,71530,Giant Rat,,,,
,71531,Giant Rat,,,,
,71532,Giant Rat,,,,
,71533,Giant Rat,,,,
,71534,Giant Rat,,,,
,71535,Giant Rat,,,,
,71536,Giant Rat,,,,
,71537,Giant Rat,,,,
,71538,Giant Rat,,,,
,71539,Giant Rat,,,,
,71540,Giant Rat,,,,
,71541,Giant Rat,,,,
,71542,Smuggler Dagger,,,,
,71543,Smuggler Dagger,,,,
,71544,Smuggler Dagger,,,,
,71545,Smuggler Dagger,,,,
,71546,Smuggler Dagger,,,,
,71547,Smuggler Sword,,,,
,71548,Smuggler Sword,,,,
,71549,Smuggler Sword,,,,
,71550,Smuggler Sword,,,,
,71551,Smuggler Sword,,,,
,71552,Smuggler Greatsword,,,,
,71553,Smuggler Greatsword,,,,
,71554,Smuggler Greatsword,,,,
,71555,Smuggler Greatsword,,,,
,71556,Smuggler Greatsword,,,,
,71557,Smuggler Archer,,,,
,71558,Smuggler Archer,,,,
,71559,Smuggler Archer,,,,
,71560,Smuggler Archer,,,,
,71561,Smuggler Archer,,,,
,71562,Smuggler Targeteer,,,,
,71563,Smuggler Targeteer,,,,
,71564,Smuggler Targeteer,,,,
,71565,Smuggler Targeteer,,,,
,71566,Smuggler Targeteer,,,,
,71567,Smuggler Sniper,,,,
,71568,Smuggler Sniper,,,,
,71569,Smuggler Sniper,,,,
,71570,Smuggler Sniper,,,,
,71571,Smuggler Sniper,,,,
,71587,Swarm Spider,,,,
,71588,Swarm Spider,,,,
,71589,Swarm Spider,,,,
,71590,Swarm Spider,,,,
,71591,Swarm Spider,,,,
,71592,Opal Spider,,,,
,71593,Opal Spider,,,,
,71594,Opal Spider,,,,
,71595,Opal Spider,,,,
,71596,Opal Spider,,,,
,71597,Jade Spider,,,,
,71598,Jade Spider,,,,
,71599,Jade Spider,,,,
,71600,Jade Spider,,,,
,71601,Jade Spider,,,,
,71602,Stinging Spider,,,,
,71603,Stone Spider,,,,
,71604,Stone Spider,,,,
,71605,Stone Spider,,,,
,71606,Stone Spider,,,,
,71607,Wolf Spider,,,,
,71608,Wolf Spider,,,,
,71609,Wolf Spider,,,,
,71610,Wolf Spider,,,,
,71611,Wolf Spider,,,,
,71612,Yellow Orb Weaver,,,,
,71613,Yellow Orb Weaver,,,,
,71614,Yellow Orb Weaver,,,,
,71615,Yellow Orb Weaver,,,,
,71616,Yellow Orb Weaver,,,,
,71617,Web Spider,,,,
,71618,Web Spider,,,,
,71619,Web Spider,,,,
,71620,Web Spider,,,,
,71621,Web Spider,,,,
,71622,Wasp Spider,,,,
,71623,Wasp Spider,,,,
,71624,Wasp Spider,,,,
,71625,Wasp Spider,,,,
,71626,Wasp Spider,,,,
,71627,Blue Orb Weaver,,,,
,71628,Blue Orb Weaver,,,,
,71629,Blue Orb Weaver,,,,
,71630,Blue Orb Weaver,,,,
,71631,Blue Orb Weaver,,,,
,71632,Cave Spider,,,,
,71633,Cave Spider,,,,
,71634,Cave Spider,,,,
,71635,Cave Spider,,,,
,71636,Cave Spider,,,,
,71637,Crab Spider,,,,
,71638,Crab Spider,,,,
,71639,Crab Spider,,,,
,71640,Crab Spider,,,,
,71641,Crab Spider,,,,
,71642,Red Orb Weaver,,,,
,71643,Red Orb Weaver,,,,
,71644,Red Orb Weaver,,,,
,71645,Red Orb Weaver,,,,
,71646,Red Orb Weaver,,,,
,71647,Boggan Worker,,,,
,71648,Boggan Worker,,,,
,71649,Boggan Worker,,,,
,71650,Boggan Worker,,,,
,71651,Boggan Worker,,,,
,71652,Boggan Stalker,,,,
,71653,Boggan Stalker,,,,
,71654,Boggan Stalker,,,,
,71655,Boggan Stalker,,,,
,71656,Boggan Stalker,,,,
,71657,Boggan Raider,,,,
,71658,Boggan Raider,,,,
,71659,Boggan Raider,,,,
,71660,Boggan Raider,,,,
,71661,Boggan Raider,,,,
,71662,Boggan Emberclaw,,,,
,71663,Boggan Emberclaw,,,,
,71664,Boggan Emberclaw,,,,
,71665,Boggan Emberclaw,,,,
,71666,Boggan Emberclaw,,,,
,71667,Boggan Cinderbow,,,,
,71668,Boggan Cinderbow,,,,
,71669,Boggan Cinderbow,,,,
,71670,Boggan Cinderbow,,,,
,71671,Boggan Cinderbow,,,,
,71672,Boggan Fireblade,,,,
,71673,Boggan Fireblade,,,,
,71674,Boggan Fireblade,,,,
,71675,Boggan Fireblade,,,,
,71676,Boggan Fireblade,,,,
,71677,Boggan Toxtooth,,,,
,71678,Boggan Toxtooth,,,,
,71679,Boggan Toxtooth,,,,
,71680,Boggan Toxtooth,,,,
,71681,Boggan Toxtooth,,,,
,71682,Boggan Venombow,,,,
,71683,Boggan Venombow,,,,
,71684,Boggan Venombow,,,,
,71685,Boggan Venombow,,,,
,71686,Boggan Venombow,,,,
,71687,Boggan Fangsword,,,,
,71688,Boggan Fangsword,,,,
,71689,Boggan Fangsword,,,,
,71690,Boggan Fangsword,,,,
,71691,Boggan Fangsword,,,,
,71692,Boggan Sandhide,,,,
,71693,Boggan Sandhide,,,,
,71694,Boggan Sandhide,,,,
,71695,Boggan Sandhide,,,,
,71696,Boggan Sandhide,,,,
,71697,Boggan Sunbow,,,,
,71698,Boggan Sunbow,,,,
,71699,Boggan Sunbow,,,,
,71700,Boggan Sunbow,,,,
,71701,Boggan Sunbow,,,,
,71702,Boggan Defender,,,,
,71703,Boggan Defender,,,,
,71704,Boggan Defender,,,,
,71705,Boggan Defender,,,,
,71706,Boggan Defender,,,,
,71707,Boggan Perscale,,,,
,71708,Boggan Perscale,,,,
,71709,Boggan Perscale,,,,
,71710,Boggan Perscale,,,,
,71711,Boggan Perscale,,,,
,71712,Boggan Frostshot,,,,
,71713,Boggan Frostshot,,,,
,71714,Boggan Frostshot,,,,
,71715,Boggan Frostshot,,,,
,71716,Boggan Frostshot,,,,
,71717,Boggan Snowsword,,,,
,71718,Boggan Snowsword,,,,
,71719,Boggan Snowsword,,,,
,71720,Boggan Snowsword,,,,
,71721,Boggan Snowsword,,,,
,71722,Boggan Deathslave,,,,
,71723,Boggan Deathslave,,,,
,71724,Boggan Deathslave,,,,
,71725,Boggan Deathslave,,,,
,71726,Boggan Deathslave,,,,
,71727,Boggan Blightbow,,,,
,71728,Boggan Blightbow,,,,
,71729,Boggan Blightbow,,,,
,71730,Boggan Blightbow,,,,
,71731,Boggan Blightbow,,,,
,71732,Boggan Ravager,,,,
,71733,Boggan Ravager,,,,
,71734,Boggan Ravager,,,,
,71735,Boggan Ravager,,,,
,71736,Boggan Ravager,,,,
,71737,Firbolg Chopper,,,,
,71738,Firbolg Reaver,,,,
,71739,Firbolg Chopper,,,,
,71740,Firbolg Chopper,,,,
,71741,Firbolg Chopper,,,,
,71742,Firbolg Bowfighter,,,,
,71743,Firbolg Bowfighter,,,,
,71744,Firbolg Bowfighter,,,,
,71745,Firbolg Bowfighter,,,,
,71746,Firbolg Bowfighter,,,,
,71747,Firbolg Brute,,,,
,71748,Firbolg Brute,,,,
,71749,Firbolg Brute,,,,
,71750,Firbolg Brute,,,,
,71751,Firbolg Brute,,,,
,71752,Firbolg Crusher,,,,
,71753,Firbolg Crusher,,,,
,71754,Firbolg Crusher,,,,
,71755,Firbolg Crusher,,,,
,71756,Firbolg Crusher,,,,
,71757,Firbolg Shaman,,,,
,71758,Firbolg Shaman,,,,
,71759,Firbolg Shaman,,,,
,71760,Firbolg Shaman,,,,
,71761,Firbolg Shaman,,,,
,71762,Firbolg Bruiser,,,,
,71763,Firbolg Bruiser,,,,
,71764,Firbolg Bruiser,,,,
,71765,Firbolg Bruiser,,,,
,71766,Firbolg Bruiser,,,,
,71767,Firbolg Rampager,,,,
,71768,Firbolg Rampager,,,,
,71769,Firbolg Rampager,,,,
,71770,Firbolg Rampager,,,,
,71771,Firbolg Rampager,,,,
,71772,Firbolg Hunter,,,,
,71773,Firbolg Hunter,,,,
,71774,Firbolg Hunter,,,,
,71775,Firbolg Hunter,,,,
,71776,Firbolg Hunter,,,,
,71777,Firbolg Mauler,,,,
,71778,Firbolg Mauler,,,,
,71779,Firbolg Mauler,,,,
,71780,Firbolg Mauler,,,,
,71781,Firbolg Mauler,,,,
,71782,Firbolg Warblade,,,,
,71783,Firbolg Warblade,,,,
,71784,Firbolg Warblade,,,,
,71785,Firbolg Warblade,,,,
,71786,Firbolg Warblade,,,,
,71787,Firbolg Seer,,,,
,71788,Firbolg Seer,,,,
,71789,Firbolg Seer,,,,
,71790,Firbolg Seer,,,,
,71791,Firbolg Seer,,,,
,71792,Firbolg Juggernaut,,,,
,71793,Firbolg Juggernaut,,,,
,71794,Firbolg Juggernaut,,,,
,71795,Firbolg Juggernaut,,,,
,71796,Firbolg Juggernaut,,,,
,71797,Cave Scorpion,,,,
,71798,Cave Scorpion,,,,
,71799,Cave Scorpion,,,,
,71800,Cave Scorpion,,,,
,71801,Cave Scorpion,,,,
,71802,Razortail,,,,
,71803,Razortail,,,,
,71804,Razortail,,,,
,71805,Razortail,,,,
,71806,Razortail,,,,
,71807,Deepclaw,,,,
,71808,Deepclaw,,,,
,71809,Deepclaw,,,,
,71810,Deepclaw,,,,
,71811,Deepclaw,,,,
,71812,Tunnel Scorpion,,,,
,71813,Tunnel Scorpion,,,,
,71814,Tunnel Scorpion,,,,
,71815,Tunnel Scorpion,,,,
,71816,Tunnel Scorpion,,,,
,71817,Red Stinger,,,,
,71818,Red Stinger,,,,
,71819,Red Stinger,,,,
,71820,Red Stinger,,,,
,71821,Red Stinger,,,,
,71822,Venomclaw,,,,
,71823,Venomclaw,,,,
,71824,Venomclaw,,,,
,71825,Venomclaw,,,,
,71826,Venomclaw,,,,
,71827,Snake Yellow 1,,,,
,71828,Snake Yellow 1,,,,
,71829,Snake Yellow 1,,,,
,71830,Snake Yellow 1,,,,
,71831,Snake Yellow 1,,,,
,71832,Snake Yellow 2,,,,
,71833,Snake Yellow 2,,,,
,71834,Snake Yellow 2,,,,
,71835,Snake Yellow 2,,,,
,71836,Snake Yellow 2,,,,
,71837,Snake Yellow 3,,,,
,71838,Snake Yellow 3,,,,
,71839,Snake Yellow 3,,,,
,71840,Snake Yellow 3,,,,
,71841,Snake Yellow 3,,,,
,71842,Snake Red 1,,,,
,71843,Snake Red 1,,,,
,71844,Snake Red 1,,,,
,71845,Snake Red 1,,,,
,71846,Snake Red 1,,,,
,71847,Snake Red 2,,,,
,71848,Snake Red 2,,,,
,71849,Snake Red 2,,,,
,71850,Snake Red 2,,,,
,71851,Snake Red 2,,,,
,71852,Snake Red 3,,,,
,71853,Snake Red 3,,,,
,71854,Snake Red 3,,,,
,71855,Snake Red 3,,,,
,71856,Snake Red 3,,,,
,71857,Glashtyn Deepscale,,,,
,71858,Glashtyn Deeptalon,,,,
,71859,Glashtyn Deepclaw,,,,
,71860,Spider Queen Ulrob,,,,
,71861,Broodlord,,,,
,71862,Broodguard,,,,
,71863,High Priest Bor-Ag-Valon,,,,
,71864,Revered Captain,,,,
,71865,Revered Guard,,,,
,71866,High King Krem-Nor-Borok,,,,
,71867,Royal Captain,,,,
,71868,Royal Guard,,,,
,71869,Firbolg Champion Sreng,,,,
,71870,Bloodguard Warchief,,,,
,71871,Bloodguard Slayer,,,,
,71872,King Snorri Bonechewer,,,,
,71873,Rockhide,,,,
,71874,Stonecrusher,,,,
,71875,Screeching Bat,,,,
,71876,Screeching Bat,,,,
,71877,Screeching Bat,,,,
,71878,Screeching Bat,,,,
,71879,Screeching Bat,,,,
,71880,Screeching Bat,,,,
,71881,Screeching Bat,,,,
,71882,Screeching Bat,,,,
,71883,Screeching Bat,,,,
,71884,Screeching Bat,,,,
,71885,Screeching Bat,,,,
,71886,Screeching Bat,,,,
,71887,Screeching Bat,,,,
,71888,Screeching Bat,,,,
,71889,Screeching Bat,,,,
,71890,Feral Bat,,,,
,71891,Feral Bat,,,,
,71892,Feral Bat,,,,
,71893,Feral Bat,,,,
,71894,Feral Bat,,,,
,71895,Feral Bat,,,,
,71896,Feral Bat,,,,
,71897,Feral Bat,,,,
,71898,Feral Bat,,,,
,71899,Feral Bat,,,,
,71900,Feral Bat,,,,
,71901,Feral Bat,,,,
,71902,Feral Bat,,,,
,71903,Feral Bat,,,,
,71904,Feral Bat,,,,
,71905,Dire Bat,,,,
,71906,Dire Bat,,,,
,71907,Dire Bat,,,,
,71908,Dire Bat,,,,
,71909,Dire Bat,,,,
,71910,Dire Bat,,,,
,71911,Dire Bat,,,,
,71912,Dire Bat,,,,
,71913,Dire Bat,,,,
,71914,Dire Bat,,,,
,71915,Dire Bat,,,,
,71916,Dire Bat,,,,
,71917,Dire Bat,,,,
,71918,Dire Bat,,,,
,71919,Dire Bat,,,,
,71920,Vampire Bat,,,,
,71921,Vampire Bat,,,,
,71922,Vampire Bat,,,,
,71923,Vampire Bat,,,,
,71924,Vampire Bat,,,,
,71925,Vampire Bat,,,,
,71926,Vampire Bat,,,,
,71927,Vampire Bat,,,,
,71928,Vampire Bat,,,,
,71929,Vampire Bat,,,,
,71930,Vampire Bat,,,,
,71931,Vampire Bat,,,,
,71932,Vampire Bat,,,,
,71933,Vampire Bat,,,,
,71934,Vampire Bat,,,,
,71950,Gloom Troll,,,,
,71951,Gloom Troll,,,,
,71952,Gloom Troll,,,,
,71953,Gloom Troll,,,,
,71954,Gloom Troll,,,,
,71955,Gloom Troll,,,,
,71956,Gloom Troll,,,,
,71957,Gloom Troll,,,,
,71958,Gloom Troll,,,,
,71959,Gloom Troll,,,,
,71960,Gloom Troll,,,,
,71961,Glashtyn Nightclaw,,,,
,71962,Broodling,,,,
,71963,Brood Spider,,,,
,71964,Ancestor Spirit,,,,
,71965,Boggan Throneguard,,,,
